Дата,Склад,Контрагент,Номенклатура,Количество
2018-07-31,3,address_105,product_3,3
2018-07-31,3,address_105,product_12,0
2018-07-31,3,address_105,product_13,0
2018-07-31,3,address_105,product_22,3
2018-07-31,3,address_105,product_17,1
2018-07-31,3,address_105,product_18,1
2018-07-31,3,address_105,product_19,1
2018-07-31,3,address_106,product_0,5
2018-07-31,3,address_106,product_1,7
2018-07-31,3,address_106,product_2,5
2018-07-31,3,address_106,product_3,3
2018-07-31,3,address_106,product_4,2
2018-07-31,3,address_106,product_5,2
2018-07-31,3,address_106,product_6,4
2018-07-31,3,address_106,product_7,1
2018-07-31,3,address_106,product_8,1
2018-07-31,3,address_106,product_23,0
2018-07-31,3,address_106,product_10,2
2018-07-31,3,address_106,product_11,2
2018-07-31,3,address_106,product_12,3
2018-07-31,3,address_106,product_13,5
2018-07-31,3,address_106,product_14,0
2018-07-31,3,address_106,product_22,2
2018-07-31,3,address_106,product_15,2
2018-07-31,3,address_106,product_17,2
2018-07-31,3,address_106,product_18,2
2018-07-31,3,address_106,product_19,2
2018-07-31,3,address_106,product_20,1
2018-07-31,3,address_106,product_21,1
2018-07-31,3,address_107,product_0,2
2018-07-31,3,address_107,product_1,4
2018-07-31,3,address_107,product_2,3
2018-07-31,3,address_107,product_3,2
2018-07-31,3,address_107,product_13,2
2018-07-31,3,address_107,product_20,0
2018-07-31,3,address_107,product_21,0
2018-07-31,3,address_108,product_0,5
2018-07-31,3,address_108,product_1,8
2018-07-31,3,address_108,product_2,5
2018-07-31,3,address_108,product_3,3
2018-07-31,3,address_108,product_4,2
2018-07-31,3,address_108,product_5,1
2018-07-31,3,address_108,product_6,4
2018-07-31,3,address_108,product_10,0
2018-07-31,3,address_108,product_11,1
2018-07-31,3,address_108,product_12,0
2018-07-31,3,address_108,product_13,3
2018-07-31,3,address_108,product_22,0
2018-07-31,3,address_108,product_15,2
2018-07-31,3,address_108,product_17,0
2018-07-31,3,address_108,product_18,0
2018-07-31,3,address_108,product_19,0
2018-07-31,3,address_108,product_20,1
2018-07-31,3,address_108,product_21,0
2018-07-31,3,address_109,product_0,7
2018-07-31,3,address_109,product_1,8
2018-07-31,3,address_109,product_2,8
2018-07-31,3,address_109,product_3,2
2018-07-31,3,address_109,product_4,1
2018-07-31,3,address_109,product_5,2
2018-07-31,3,address_109,product_6,3
2018-07-31,3,address_109,product_7,2
2018-07-31,3,address_109,product_8,2
2018-07-31,3,address_109,product_23,0
2018-07-31,3,address_109,product_10,1
2018-07-31,3,address_109,product_11,1
2018-07-31,3,address_109,product_12,0
2018-07-31,3,address_109,product_14,0
2018-07-31,3,address_109,product_22,2
2018-07-31,3,address_109,product_17,1
2018-07-31,3,address_109,product_18,1
2018-07-31,3,address_109,product_19,1
2018-07-31,3,address_110,product_0,5
2018-07-31,3,address_110,product_1,5
2018-07-31,3,address_110,product_2,4
2018-07-31,3,address_110,product_3,1
2018-07-31,3,address_110,product_22,0
2018-07-31,3,address_111,product_0,3
2018-07-31,3,address_111,product_1,4
2018-07-31,3,address_111,product_2,0
2018-07-31,3,address_111,product_3,2
2018-07-31,3,address_111,product_4,1
2018-07-31,3,address_111,product_5,1
2018-07-31,3,address_111,product_6,0
2018-07-31,3,address_111,product_23,1
2018-07-31,3,address_111,product_10,1
2018-07-31,3,address_111,product_11,1
2018-07-31,3,address_111,product_12,1
2018-07-31,3,address_111,product_13,2
2018-07-31,3,address_112,product_0,2
2018-07-31,3,address_112,product_1,2
2018-07-31,3,address_112,product_2,2
2018-07-31,3,address_112,product_3,2
2018-07-31,4,address_113,product_0,4
2018-07-31,4,address_113,product_1,6
2018-07-31,4,address_113,product_2,6
2018-07-31,4,address_113,product_3,3
2018-07-31,4,address_113,product_4,1
2018-07-31,4,address_113,product_5,1
2018-07-31,4,address_113,product_6,5
2018-07-31,4,address_113,product_13,0
2018-07-31,4,address_114,product_0,5
2018-07-31,4,address_114,product_1,10
2018-07-31,4,address_114,product_2,10
2018-07-31,4,address_114,product_3,3
2018-07-31,4,address_114,product_4,0
2018-07-31,4,address_114,product_6,7
2018-07-31,4,address_114,product_23,1
2018-07-31,4,address_114,product_12,0
2018-07-31,4,address_114,product_13,4
2018-07-31,4,address_114,product_22,2
2018-07-31,4,address_114,product_15,2
2018-07-31,4,address_114,product_20,1
2018-07-31,4,address_115,product_0,0
2018-07-31,4,address_115,product_1,2
2018-07-31,4,address_115,product_2,3
2018-07-31,4,address_115,product_3,4
2018-07-31,4,address_115,product_4,3
2018-07-31,4,address_115,product_5,3
2018-07-31,4,address_115,product_6,3
2018-07-31,4,address_115,product_10,1
2018-07-31,4,address_115,product_11,1
2018-07-31,4,address_115,product_13,3
2018-07-31,4,address_115,product_15,0
2018-07-31,4,address_115,product_17,1
2018-07-31,4,address_115,product_18,1
2018-07-31,4,address_115,product_19,1
2018-07-31,4,address_116,product_0,0
2018-07-31,4,address_116,product_1,0
2018-07-31,4,address_116,product_2,0
2018-07-31,4,address_116,product_3,4
2018-07-31,4,address_116,product_4,3
2018-07-31,4,address_116,product_5,2
2018-07-31,4,address_117,product_0,6
2018-07-31,4,address_117,product_1,30
2018-07-31,4,address_117,product_2,20
2018-07-31,4,address_117,product_3,6
2018-07-31,4,address_117,product_4,0
2018-07-31,4,address_117,product_5,1
2018-07-31,4,address_117,product_6,5
2018-07-31,4,address_117,product_14,1
2018-07-31,4,address_117,product_22,3
2018-07-31,4,address_117,product_15,2
2018-07-31,4,address_117,product_17,1
2018-07-31,4,address_117,product_18,1
2018-07-31,4,address_117,product_19,1
2018-07-31,4,address_118,product_0,6
2018-07-31,4,address_118,product_1,20
2018-07-31,4,address_118,product_2,15
2018-07-31,4,address_118,product_3,6
2018-07-31,4,address_118,product_4,2
2018-07-31,4,address_118,product_5,2
2018-07-31,4,address_118,product_6,5
2018-07-31,4,address_118,product_7,2
2018-07-31,4,address_118,product_8,2
2018-07-31,4,address_118,product_13,3
2018-07-31,4,address_118,product_15,3
2018-07-31,4,address_120,product_0,5
2018-07-31,4,address_120,product_1,14
2018-07-31,4,address_120,product_2,11
2018-07-31,4,address_120,product_3,3
2018-07-31,4,address_120,product_4,1
2018-07-31,4,address_120,product_5,2
2018-07-31,4,address_120,product_6,6
2018-07-31,4,address_120,product_7,1
2018-07-31,4,address_120,product_10,2
2018-07-31,4,address_120,product_12,1
2018-07-31,4,address_120,product_13,2
2018-07-31,4,address_120,product_22,3
2018-07-31,4,address_120,product_15,1
2018-07-31,4,address_120,product_17,4
2018-07-31,4,address_120,product_18,2
2018-07-31,4,address_120,product_19,2
2018-07-31,4,address_121,product_0,2
2018-07-31,4,address_121,product_1,12
2018-07-31,4,address_121,product_2,3
2018-07-31,4,address_121,product_3,2
2018-07-31,4,address_121,product_4,0
2018-07-31,4,address_121,product_5,0
2018-07-31,4,address_123,product_0,4
2018-07-31,4,address_123,product_1,11
2018-07-31,4,address_123,product_2,12
2018-07-31,4,address_123,product_3,3
2018-07-31,4,address_123,product_4,2
2018-07-31,4,address_123,product_5,2
2018-07-31,4,address_123,product_6,10
2018-07-31,4,address_123,product_7,0
2018-07-31,4,address_123,product_8,1
2018-07-31,4,address_123,product_23,1
2018-07-31,4,address_123,product_10,3
2018-07-31,4,address_123,product_11,1
2018-07-31,4,address_123,product_12,3
2018-07-31,4,address_123,product_13,0
2018-07-31,4,address_123,product_14,1
2018-07-31,4,address_123,product_22,3
2018-07-31,4,address_123,product_17,2
2018-07-31,4,address_123,product_18,2
2018-07-31,4,address_123,product_19,1
2018-07-31,4,address_123,product_20,1
2018-07-31,4,address_123,product_21,1
2018-07-31,4,address_124,product_0,0
2018-07-31,4,address_124,product_1,3
2018-07-31,4,address_124,product_2,1
2018-07-31,4,address_124,product_3,1
2018-07-31,4,address_124,product_4,1
2018-07-31,4,address_124,product_5,0
2018-07-31,4,address_124,product_6,3
2018-07-31,4,address_124,product_23,1
2018-07-31,4,address_124,product_11,0
2018-07-31,4,address_124,product_22,1
2018-07-31,4,address_125,product_0,60
2018-07-31,4,address_125,product_1,140
2018-07-31,4,address_125,product_2,100
2018-07-31,4,address_125,product_3,30
2018-07-31,4,address_125,product_4,5
2018-07-31,4,address_125,product_5,10
2018-07-31,4,address_125,product_7,2
2018-07-31,4,address_125,product_8,2
2018-07-31,4,address_125,product_14,20
2018-07-31,4,address_125,product_22,20
2018-07-31,4,address_125,product_15,10
2018-07-31,4,address_125,product_17,20
2018-07-31,4,address_125,product_18,20
2018-07-31,4,address_125,product_19,20
2018-07-31,4,address_126,product_0,2
2018-07-31,4,address_126,product_1,12
2018-07-31,4,address_126,product_2,13
2018-07-31,4,address_126,product_3,5
2018-07-31,4,address_126,product_4,2
2018-07-31,4,address_126,product_5,2
2018-07-31,4,address_126,product_6,6
2018-07-31,4,address_126,product_7,2
2018-07-31,4,address_126,product_8,1
2018-07-31,4,address_126,product_23,1
2018-07-31,4,address_126,product_10,1
2018-07-31,4,address_126,product_11,1
2018-07-31,4,address_126,product_14,1
2018-07-31,4,address_126,product_22,5
2018-07-31,4,address_126,product_15,3
2018-07-31,4,address_126,product_17,2
2018-07-31,4,address_126,product_18,2
2018-07-31,4,address_126,product_19,1
2018-07-31,4,address_126,product_20,1
2018-07-31,4,address_126,product_21,1
2018-07-31,4,address_127,product_0,4
2018-07-31,4,address_127,product_1,15
2018-07-31,4,address_127,product_2,12
2018-07-31,4,address_127,product_3,7
2018-07-31,4,address_127,product_4,0
2018-07-31,4,address_127,product_5,0
2018-07-31,4,address_127,product_6,10
2018-07-31,4,address_127,product_23,1
2018-07-31,4,address_127,product_10,2
2018-07-31,4,address_127,product_11,1
2018-07-31,4,address_127,product_12,3
2018-07-31,4,address_127,product_13,10
2018-07-31,4,address_127,product_14,1
2018-07-31,4,address_127,product_22,3
2018-07-31,4,address_127,product_15,3
2018-07-31,4,address_127,product_17,2
2018-07-31,4,address_127,product_18,1
2018-07-31,4,address_127,product_19,1
2018-07-31,4,address_127,product_21,1
2018-07-31,4,address_128,product_0,5
2018-07-31,4,address_128,product_1,6
2018-07-31,4,address_128,product_2,3
2018-07-31,4,address_128,product_3,6
2018-07-31,4,address_128,product_4,2
2018-07-31,4,address_128,product_5,1
2018-07-31,4,address_128,product_15,1
2018-07-31,4,address_129,product_0,6
2018-07-31,4,address_129,product_1,15
2018-07-31,4,address_129,product_2,8
2018-07-31,4,address_129,product_3,0
2018-07-31,4,address_129,product_4,2
2018-07-31,4,address_129,product_5,1
2018-07-31,4,address_129,product_6,8
2018-07-31,4,address_129,product_23,1
2018-07-31,4,address_129,product_10,4
2018-07-31,4,address_129,product_11,1
2018-07-31,4,address_129,product_12,2
2018-07-31,4,address_129,product_13,4
2018-07-31,4,address_129,product_14,3
2018-07-31,4,address_129,product_22,7
2018-07-31,4,address_129,product_15,3
2018-07-31,4,address_129,product_16,2
2018-07-31,4,address_129,product_17,5
2018-07-31,4,address_129,product_18,5
2018-07-31,4,address_129,product_19,3
2018-07-31,4,address_129,product_20,1
2018-07-31,4,address_129,product_21,1
2018-07-31,4,address_131,product_0,2
2018-07-31,4,address_131,product_1,7
2018-07-31,4,address_131,product_2,8
2018-07-31,4,address_131,product_3,4
2018-07-31,4,address_131,product_4,0
2018-07-31,4,address_131,product_5,2
2018-07-31,4,address_131,product_6,5
2018-07-31,4,address_131,product_15,1
2018-07-31,4,address_131,product_20,0
2018-07-31,4,address_131,product_21,0
2018-07-31,4,address_132,product_0,1
2018-07-31,4,address_132,product_1,0
2018-07-31,4,address_132,product_2,7
2018-07-31,4,address_132,product_3,6
2018-07-31,4,address_132,product_4,1
2018-07-31,4,address_132,product_5,1
2018-07-31,4,address_132,product_15,1
2018-07-31,4,address_133,product_0,5
2018-07-31,4,address_133,product_1,5
2018-07-31,4,address_133,product_2,5
2018-07-31,4,address_133,product_3,5
2018-07-31,4,address_133,product_4,2
2018-07-31,4,address_133,product_5,2
2018-07-31,4,address_133,product_6,4
2018-07-31,4,address_133,product_23,2
2018-07-31,4,address_133,product_10,3
2018-07-31,4,address_133,product_11,3
2018-07-31,4,address_133,product_12,4
2018-07-31,4,address_133,product_13,0
2018-07-31,4,address_133,product_14,2
2018-07-31,4,address_133,product_22,5
2018-07-31,4,address_133,product_15,2
2018-07-31,4,address_133,product_16,2
2018-07-31,4,address_133,product_17,3
2018-07-31,4,address_133,product_18,3
2018-07-31,4,address_133,product_19,3
2018-07-31,4,address_133,product_20,1
2018-07-31,4,address_133,product_21,1
2018-07-31,4,address_134,product_0,50
2018-07-31,4,address_134,product_1,50
2018-07-31,4,address_134,product_2,50
2018-07-31,4,address_134,product_3,30
2018-07-31,4,address_134,product_4,10
2018-07-31,4,address_134,product_5,10
2018-07-31,4,address_134,product_10,5
2018-07-31,4,address_134,product_11,5
2018-07-31,4,address_134,product_13,20
2018-07-31,4,address_134,product_14,5
2018-07-31,4,address_134,product_15,10
2018-07-31,4,address_135,product_0,7
2018-07-31,4,address_135,product_1,25
2018-07-31,4,address_135,product_2,15
2018-07-31,4,address_135,product_3,7
2018-07-31,4,address_135,product_4,2
2018-07-31,4,address_135,product_5,2
2018-07-31,4,address_135,product_6,6
2018-07-31,4,address_135,product_7,2
2018-07-31,4,address_135,product_8,2
2018-07-31,4,address_135,product_23,1
2018-07-31,4,address_135,product_10,2
2018-07-31,4,address_135,product_13,0
2018-07-31,4,address_135,product_22,3
2018-07-31,4,address_135,product_15,3
2018-07-31,4,address_135,product_17,2
2018-07-31,4,address_135,product_18,2
2018-07-31,4,address_135,product_19,1
2018-07-31,4,address_135,product_20,1
2018-07-31,4,address_135,product_21,1
2018-07-31,4,address_136,product_0,3
2018-07-31,4,address_136,product_1,15
2018-07-31,4,address_136,product_2,5
2018-07-31,4,address_136,product_3,4
2018-07-31,4,address_136,product_4,1
2018-07-31,4,address_136,product_5,1
2018-07-31,4,address_136,product_15,0
2018-07-31,4,address_139,product_0,5
2018-07-31,4,address_139,product_1,13
2018-07-31,4,address_139,product_2,10
2018-07-31,4,address_139,product_3,5
2018-07-31,4,address_139,product_4,2
2018-07-31,4,address_139,product_5,2
2018-07-31,4,address_139,product_15,2
2018-07-31,4,address_140,product_0,10
2018-07-31,4,address_140,product_2,10
2018-07-31,4,address_140,product_3,7
2018-07-31,4,address_140,product_15,3
2018-07-31,4,address_141,product_0,3
2018-07-31,4,address_141,product_1,9
2018-07-31,4,address_141,product_2,9
2018-07-31,4,address_141,product_3,5
2018-07-31,4,address_141,product_4,0
2018-07-31,4,address_141,product_5,1
2018-07-31,4,address_141,product_6,5
2018-07-31,4,address_141,product_7,1
2018-07-31,4,address_141,product_8,0
2018-07-31,4,address_141,product_13,0
2018-07-31,4,address_141,product_22,2
2018-07-31,4,address_141,product_15,0
2018-07-31,4,address_141,product_17,1
2018-07-31,4,address_143,product_0,5
2018-07-31,4,address_143,product_1,25
2018-07-31,4,address_143,product_2,20
2018-07-31,4,address_143,product_3,1
2018-07-31,4,address_143,product_4,1
2018-07-31,4,address_143,product_5,1
2018-07-31,4,address_143,product_15,1
2018-07-31,4,address_195,product_0,6
2018-07-31,4,address_195,product_1,10
2018-07-31,4,address_195,product_2,8
2018-07-31,4,address_195,product_3,6
2018-07-31,4,address_195,product_4,2
2018-07-31,4,address_195,product_5,2
2018-07-31,4,address_195,product_6,7
2018-07-31,4,address_195,product_10,2
2018-07-31,4,address_195,product_11,1
2018-07-31,4,address_195,product_13,3
2018-07-31,4,address_195,product_14,1
2018-07-31,4,address_195,product_22,3
2018-07-31,4,address_195,product_15,3
2018-07-31,4,address_195,product_17,2
2018-07-31,4,address_195,product_18,1
2018-07-31,4,address_195,product_19,1
2018-07-31,5,address_144,product_0,1
2018-07-31,5,address_144,product_1,1
2018-07-31,5,address_144,product_2,1
2018-07-31,5,address_144,product_6,0
2018-07-31,5,address_145,product_0,9
2018-07-31,5,address_145,product_1,6
2018-07-31,5,address_145,product_2,8
2018-07-31,5,address_145,product_3,4
2018-07-31,5,address_145,product_4,2
2018-07-31,5,address_145,product_5,2
2018-07-31,5,address_145,product_6,4
2018-07-31,5,address_145,product_7,1
2018-07-31,5,address_145,product_8,1
2018-07-31,5,address_145,product_13,0
2018-07-31,5,address_146,product_0,3
2018-07-31,5,address_146,product_1,0
2018-07-31,5,address_146,product_2,4
2018-07-31,5,address_146,product_3,3
2018-07-31,5,address_146,product_22,0
2018-07-31,5,address_146,product_17,2
2018-07-31,5,address_146,product_18,2
2018-07-31,5,address_146,product_19,2
2018-07-31,5,address_147,product_0,5
2018-07-31,5,address_147,product_1,0
2018-07-31,5,address_147,product_2,5
2018-07-31,5,address_147,product_3,0
2018-07-31,5,address_147,product_4,0
2018-07-31,5,address_147,product_5,1
2018-07-31,5,address_147,product_6,5
2018-07-31,5,address_147,product_10,2
2018-07-31,5,address_147,product_11,1
2018-07-31,5,address_147,product_13,0
2018-07-31,5,address_147,product_14,0
2018-07-31,5,address_147,product_22,4
2018-07-31,5,address_147,product_15,0
2018-07-31,5,address_147,product_17,2
2018-07-31,5,address_147,product_18,2
2018-07-31,5,address_147,product_19,1
2018-07-31,5,address_200,product_0,2
2018-07-31,5,address_200,product_1,4
2018-07-31,5,address_200,product_2,0
2018-07-31,5,address_200,product_3,0
2018-07-31,5,address_200,product_4,0
2018-07-31,5,address_200,product_5,0
2018-07-31,5,address_200,product_6,5
2018-07-31,5,address_200,product_8,0
2018-07-31,5,address_200,product_12,0
2018-07-31,5,address_200,product_15,2
2018-07-31,5,address_200,product_17,1
2018-07-31,5,address_148,product_0,5
2018-07-31,5,address_148,product_1,5
2018-07-31,5,address_148,product_2,5
2018-07-31,5,address_148,product_3,5
2018-07-31,5,address_148,product_4,2
2018-07-31,5,address_148,product_5,2
2018-07-31,5,address_148,product_6,5
2018-07-31,5,address_148,product_7,1
2018-07-31,5,address_148,product_8,0
2018-07-31,5,address_148,product_23,1
2018-07-31,5,address_148,product_10,2
2018-07-31,5,address_148,product_14,1
2018-07-31,5,address_148,product_22,4
2018-07-31,5,address_148,product_15,2
2018-07-31,5,address_148,product_17,4
2018-07-31,5,address_148,product_18,2
2018-07-31,5,address_149,product_0,10
2018-07-31,5,address_149,product_1,9
2018-07-31,5,address_149,product_2,10
2018-07-31,5,address_149,product_3,7
2018-07-31,5,address_149,product_4,5
2018-07-31,5,address_149,product_5,5
2018-07-31,5,address_149,product_6,5
2018-07-31,5,address_149,product_10,0
2018-07-31,5,address_149,product_11,0
2018-07-31,5,address_149,product_13,5
2018-07-31,5,address_149,product_15,2
2018-07-31,5,address_149,product_20,2
2018-07-31,5,address_149,product_21,1
2018-07-31,5,address_150,product_0,2
2018-07-31,5,address_150,product_1,10
2018-07-31,5,address_150,product_2,10
2018-07-31,5,address_150,product_4,1
2018-07-31,5,address_150,product_5,2
2018-07-31,5,address_150,product_6,4
2018-07-31,5,address_150,product_12,0
2018-07-31,5,address_150,product_17,1
2018-07-31,5,address_150,product_18,1
2018-07-31,5,address_150,product_19,1
2018-07-31,5,address_151,product_1,5
2018-07-31,5,address_151,product_2,5
2018-07-31,5,address_151,product_3,1
2018-07-31,5,address_151,product_4,1
2018-07-31,5,address_151,product_5,2
2018-07-31,5,address_152,product_0,5
2018-07-31,5,address_152,product_1,5
2018-07-31,5,address_152,product_2,4
2018-07-31,5,address_152,product_3,5
2018-07-31,5,address_152,product_4,2
2018-07-31,5,address_152,product_5,2
2018-07-31,5,address_152,product_6,10
2018-07-31,5,address_153,product_0,5
2018-07-31,5,address_153,product_1,7
2018-07-31,5,address_153,product_2,8
2018-07-31,5,address_153,product_3,2
2018-07-31,5,address_153,product_4,1
2018-07-31,5,address_153,product_6,2
2018-07-31,5,address_153,product_23,1
2018-07-31,5,address_153,product_22,1
2018-07-31,5,address_153,product_17,0
2018-07-31,5,address_153,product_18,1
2018-07-31,5,address_153,product_19,1
2018-07-31,5,address_154,product_0,5
2018-07-31,5,address_154,product_1,5
2018-07-31,5,address_154,product_2,5
2018-07-31,5,address_154,product_3,3
2018-07-31,5,address_154,product_6,4
2018-07-31,5,address_154,product_14,1
2018-07-31,5,address_155,product_0,5
2018-07-31,5,address_155,product_1,10
2018-07-31,5,address_155,product_2,5
2018-07-31,5,address_155,product_6,0
2018-07-31,5,address_155,product_7,1
2018-07-31,5,address_155,product_8,1
2018-07-31,5,address_155,product_23,0
2018-07-31,5,address_155,product_22,0
2018-07-31,5,address_156,product_6,5
2018-07-31,5,address_156,product_22,2
2018-07-31,5,address_156,product_17,2
2018-07-31,5,address_156,product_18,2
2018-07-31,5,address_156,product_19,2
2018-07-31,5,address_157,product_0,5
2018-07-31,5,address_157,product_1,5
2018-07-31,5,address_157,product_2,5
2018-07-31,5,address_157,product_3,5
2018-07-31,5,address_157,product_4,2
2018-07-31,5,address_157,product_5,2
2018-07-31,5,address_157,product_6,5
2018-07-31,5,address_157,product_10,5
2018-07-31,5,address_157,product_11,3
2018-07-31,5,address_157,product_12,5
2018-07-31,5,address_157,product_13,10
2018-07-31,5,address_157,product_17,2
2018-07-31,5,address_157,product_18,2
2018-07-31,5,address_157,product_20,2
2018-07-31,5,address_157,product_21,2
2018-07-31,5,address_158,product_0,3
2018-07-31,5,address_158,product_1,10
2018-07-31,5,address_158,product_2,5
2018-07-31,5,address_158,product_3,0
2018-07-31,5,address_158,product_4,2
2018-07-31,5,address_158,product_5,2
2018-07-31,5,address_158,product_6,0
2018-07-31,5,address_158,product_10,2
2018-07-31,5,address_158,product_11,2
2018-07-31,5,address_158,product_12,0
2018-07-31,5,address_158,product_13,0
2018-07-31,5,address_158,product_14,1
2018-07-31,5,address_158,product_22,3
2018-07-31,5,address_158,product_15,0
2018-07-31,5,address_159,product_0,4
2018-07-31,5,address_159,product_1,4
2018-07-31,5,address_159,product_2,4
2018-07-31,5,address_159,product_3,3
2018-07-31,5,address_160,product_0,5
2018-07-31,5,address_160,product_1,0
2018-07-31,5,address_160,product_2,5
2018-07-31,5,address_160,product_3,5
2018-07-31,5,address_160,product_4,0
2018-07-31,5,address_161,product_0,5
2018-07-31,5,address_161,product_1,7
2018-07-31,5,address_161,product_2,10
2018-07-31,5,address_161,product_3,3
2018-07-31,5,address_161,product_4,2
2018-07-31,5,address_161,product_5,2
2018-07-31,5,address_161,product_6,3
2018-07-31,5,address_161,product_10,2
2018-07-31,5,address_161,product_14,1
2018-07-31,5,address_161,product_22,3
2018-07-31,5,address_161,product_17,4
2018-07-31,5,address_161,product_19,1
2018-07-31,5,address_162,product_0,4
2018-07-31,5,address_162,product_1,4
2018-07-31,5,address_162,product_2,0
2018-07-31,5,address_162,product_3,4
2018-07-31,5,address_162,product_4,0
2018-07-31,5,address_162,product_5,0
2018-07-31,5,address_162,product_6,3
2018-07-31,5,address_162,product_7,0
2018-07-31,5,address_162,product_8,0
2018-07-31,5,address_162,product_23,1
2018-07-31,5,address_162,product_10,1
2018-07-31,5,address_162,product_14,1
2018-07-31,5,address_162,product_22,3
2018-07-31,5,address_162,product_15,0
2018-07-31,5,address_162,product_17,0
2018-07-31,5,address_162,product_18,1
2018-07-31,5,address_162,product_19,1
2018-07-31,5,address_163,product_1,10
2018-07-31,5,address_163,product_2,10
2018-07-31,5,address_164,product_0,5
2018-07-31,5,address_164,product_1,5
2018-07-31,5,address_164,product_2,5
2018-07-31,5,address_164,product_3,5
2018-07-31,5,address_164,product_4,2
2018-07-31,5,address_164,product_5,2
2018-07-31,5,address_164,product_6,5
2018-07-31,5,address_165,product_0,2
2018-07-31,5,address_165,product_1,7
2018-07-31,5,address_165,product_2,6
2018-07-31,5,address_166,product_0,3
2018-07-31,5,address_166,product_1,3
2018-07-31,5,address_166,product_2,3
2018-07-31,5,address_166,product_3,3
2018-07-31,5,address_166,product_4,1
2018-07-31,5,address_166,product_5,1
2018-07-31,5,address_167,product_0,7
2018-07-31,5,address_167,product_1,10
2018-07-31,5,address_167,product_2,8
2018-07-31,5,address_167,product_3,6
2018-07-31,5,address_167,product_4,2
2018-07-31,5,address_167,product_5,2
2018-07-31,5,address_167,product_6,5
2018-07-31,5,address_168,product_0,4
2018-07-31,5,address_168,product_1,5
2018-07-31,5,address_168,product_2,5
2018-07-31,5,address_168,product_3,4
2018-07-31,5,address_168,product_6,5
2018-07-31,5,address_168,product_7,1
2018-07-31,5,address_168,product_22,3
2018-07-31,5,address_168,product_15,2
2018-07-31,5,address_169,product_0,12
2018-07-31,5,address_169,product_1,16
2018-07-31,5,address_169,product_2,17
2018-07-31,5,address_169,product_3,7
2018-07-31,5,address_169,product_4,4
2018-07-31,5,address_169,product_5,5
2018-07-31,5,address_169,product_6,15
2018-07-31,5,address_169,product_7,2
2018-07-31,5,address_169,product_8,0
2018-07-31,5,address_169,product_23,3
2018-07-31,5,address_169,product_10,3
2018-07-31,5,address_169,product_11,2
2018-07-31,5,address_169,product_12,0
2018-07-31,5,address_169,product_13,5
2018-07-31,5,address_169,product_14,3
2018-07-31,5,address_169,product_22,3
2018-07-31,5,address_169,product_15,0
2018-07-31,5,address_169,product_16,2
2018-07-31,5,address_169,product_17,5
2018-07-31,5,address_169,product_18,5
2018-07-31,5,address_169,product_20,3
2018-07-31,5,address_169,product_21,3
2018-07-31,5,address_171,product_0,0
2018-07-31,5,address_171,product_1,5
2018-07-31,5,address_171,product_2,3
2018-07-31,5,address_171,product_3,0
2018-07-31,5,address_171,product_4,0
2018-07-31,5,address_171,product_6,0
2018-07-31,5,address_171,product_12,4
2018-07-31,5,address_171,product_13,3
2018-07-31,5,address_171,product_22,0
2018-07-31,5,address_171,product_15,0
2018-07-31,5,address_172,product_0,3
2018-07-31,5,address_172,product_1,5
2018-07-31,5,address_172,product_2,5
2018-07-31,5,address_172,product_3,0
2018-07-31,5,address_172,product_4,2
2018-07-31,5,address_172,product_6,3
2018-07-31,5,address_172,product_23,0
2018-07-31,5,address_172,product_13,0
2018-07-31,5,address_172,product_22,3
2018-07-31,5,address_172,product_17,2
2018-07-31,5,address_173,product_0,8
2018-07-31,5,address_173,product_1,12
2018-07-31,5,address_173,product_2,11
2018-07-31,5,address_173,product_3,7
2018-07-31,5,address_173,product_5,1
2018-07-31,5,address_173,product_15,1
2018-07-31,5,address_173,product_17,0
2018-07-31,5,address_173,product_18,1
2018-07-31,5,address_173,product_19,1
2018-07-31,5,address_174,product_0,5
2018-07-31,5,address_174,product_1,5
2018-07-31,5,address_174,product_2,5
2018-07-31,5,address_174,product_3,5
2018-07-31,5,address_174,product_4,2
2018-07-31,5,address_174,product_5,2
2018-07-31,5,address_174,product_6,3
2018-07-31,5,address_174,product_7,1
2018-07-31,5,address_174,product_8,1
2018-07-31,5,address_174,product_23,1
2018-07-31,5,address_174,product_10,2
2018-07-31,5,address_174,product_12,2
2018-07-31,5,address_174,product_13,0
2018-07-31,5,address_174,product_14,1
2018-07-31,5,address_174,product_22,3
2018-07-31,5,address_174,product_17,2
2018-07-31,5,address_174,product_18,0
2018-08-01,1,address_0,product_0,15
2018-08-01,1,address_0,product_1,45
2018-08-01,1,address_0,product_2,40
2018-08-01,1,address_0,product_3,15
2018-08-01,1,address_0,product_4,3
2018-08-01,1,address_0,product_5,3
2018-08-01,1,address_0,product_15,4
2018-08-01,1,address_1,product_0,18
2018-08-01,1,address_1,product_1,33
2018-08-01,1,address_1,product_2,33
2018-08-01,1,address_1,product_3,18
2018-08-01,1,address_1,product_4,5
2018-08-01,1,address_1,product_5,5
2018-08-01,1,address_1,product_7,1
2018-08-01,1,address_1,product_8,1
2018-08-01,1,address_1,product_13,5
2018-08-01,1,address_1,product_15,5
2018-08-01,1,address_1,product_16,1
2018-08-01,1,address_1,product_17,3
2018-08-01,1,address_1,product_18,2
2018-08-01,1,address_1,product_19,2
2018-08-01,1,address_1,product_20,2
2018-08-01,1,address_1,product_21,2
2018-08-01,1,address_2,product_0,5
